direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 87
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0084588329991674,0.0170980420007254,0.0170980420007254,16.72154487499938,space,16.666786665999098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-011,1,random_dot,,
left,left,0.0,0.0,0.0,left,1.0,2.423754375002318,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,16.747899875001167,,,,,,,,,16.733074542000395,17.928010083000117,18.727604125000653,18.71204020799996,18.71258699999817,18.727604125000653,18.727604125000653,18.727604125000653,21.15345279200119,left,1.0,2.423754375002318,,21.159265416998096,21.19244095799877,21.66156695799873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-011,1,random_dot,,
right,right,1.0,1.0,0.0,right,1.0,0.8110153750021709,,,,,,0.0,1.0,1.0,1.0,,,,,,,,,21.668130582998856,,,,,,,,,21.662004292000347,22.850996791999933,23.64467112499915,23.635611166999297,23.636067374998674,23.64467112499915,23.64467112499915,23.64467112499915,24.46201099999962,right,1.0,0.8110153750021709,,24.462150499999552,24.470249792000686,24.96198162499786,24.96791829200083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-011,1,random_dot,,
left,left,2.0,0.0,1.0,left,1.0,1.7462972499997704,,,,,,1.0,0.0,2.0,0.0,,,,,,,,,24.96791829200083,,,,,,,,,24.96227016699777,25.30232550000073,26.09440054199877,26.085833541998,26.08617299999969,26.09440054199877,26.09440054199877,26.09440054199877,27.845739583000977,left,1.0,1.7462972499997704,,27.84582616699845,27.853057917000115,28.3453987920002,28.35239004200048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-011,1,random_dot,,
right,right,3.0,1.0,1.0,right,1.0,0.7654470840025169,,,,,,1.0,1.0,3.0,1.0,,,,,,,,,28.35239004200048,,,,,,,,,28.345837291999487,29.13539333299923,29.937909583000877,29.92901529200026,29.929551707999053,29.937909583000877,29.937909583000877,29.937909583000877,30.7125022500004,right,1.0,0.7654470840025169,,30.71259241699954,30.719670667000173,31.212097749998065,31.218640625000265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-011,1,random_dot,,
left,left,4.0,0.0,2.0,left,1.0,0.571200417001819,,,,,,2.0,0.0,4.0,0.0,,,,,,,,,31.218640625000265,,,,,,,,,31.21250712500114,32.00214950000009,32.79868712499956,32.78941795799983,32.7900296250009,32.79868712499956,32.79868712499956,32.79868712499956,33.38014887499958,left,1.0,0.571200417001819,,33.38028812500124,33.387718750000204,33.87878558299781,33.885132457999134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-011,1,random_dot,,
right,right,5.0,1.0,2.0,right,1.0,0.5910480410020682,,,,,,2.0,1.0,5.0,1.0,,,,,,,,,33.885132457999134,,,,,,,,,33.879155041999184,33.97839345800094,34.770341332998214,34.762074416998075,34.76246924999941,34.770341332998214,34.770341332998214,34.770341332998214,35.36282470799779,right,1.0,0.5910480410020682,,35.36291783300112,35.368356041999505,35.86234408299788,35.868729624999105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-011,1,random_dot,,
right,right,6.0,0.0,3.0,right,1.0,0.6735462500000722,,,,,,3.0,0.0,6.0,1.0,,,,,,,,,35.868729624999105,,,,,,,,,35.86276191700017,36.66166245799832,37.454675124998175,37.44573633300024,37.44638499999928,37.454675124998175,37.454675124998175,37.454675124998175,38.13584441700005,right,1.0,0.6735462500000722,,38.13593379200029,38.14848150000034,38.6360451670007,38.6432390000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-011,1,random_dot,,
left,left,7.0,1.0,3.0,left,1.0,0.5831593749971944,,,,,,3.0,1.0,7.0,0.0,,,,,,,,,38.6432390000009,,,,,,,,,38.636412666997785,38.98512141700121,39.77718283300055,39.76829233299941,39.7687839579994,39.77718283300055,39.77718283300055,39.77718283300055,40.37159491700004,left,1.0,0.5831593749971944,,40.371660332999454,40.37744379200012,40.86246658299933,40.8690949999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-011,1,random_dot,,
right,right,8.0,0.0,4.0,right,1.0,0.5002075839984172,,,,,,4.0,0.0,8.0,1.0,,,,,,,,,40.8690949999982,,,,,,,,,40.86301062499842,41.66849091699987,42.46162845800063,42.4524503749999,42.45291895799892,42.46162845800063,42.46162845800063,42.46162845800063,42.96789091699975,right,1.0,0.5002075839984172,,42.96797616699769,42.97789358299997,43.46277712499796,43.46936970800016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-011,1,random_dot,,
left,left,9.0,1.0,4.0,left,1.0,0.4521917089987255,,,,,,4.0,1.0,9.0,0.0,,,,,,,,,43.46936970800016,,,,,,,,,43.46339475000059,43.8116912919977,44.60455033299877,44.59562579200065,44.59625650000089,44.60455033299877,44.60455033299877,44.60455033299877,45.06402595799955,left,1.0,0.4521917089987255,,45.0641642499977,45.07150916699902,45.56280591700124,45.5694177080004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-011,1,random_dot,,
left,left,10.0,0.0,5.0,left,1.0,0.5569490409980062,,,,,,5.0,0.0,10.0,0.0,,,,,,,,,45.5694177080004,,,,,,,,,45.563420792001125,46.36171749999994,47.15463375000036,47.14561241699994,47.14622829200016,47.15463375000036,47.15463375000036,47.15463375000036,47.72276020799836,left,1.0,0.5569490409980062,,47.7228447919988,47.72890225000083,48.21246241699919,48.21908029199767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-011,1,random_dot,,
right,right,11.0,1.0,5.0,right,1.0,0.5034541669992905,,,,,,5.0,1.0,11.0,1.0,,,,,,,,,48.21908029199767,,,,,,,,,48.21310441699825,49.41878704199917,50.22142283299763,50.21238666700083,50.21291708300123,50.22142283299763,50.22142283299763,50.22142283299763,50.73054708299969,right,1.0,0.5034541669992905,,50.7306960829992,50.73928045799767,51.22947145799844,51.23606312500124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-011,1,random_dot,,
right,right,12.0,0.0,6.0,right,1.0,3.2831643749996147,,,,,,6.0,0.0,12.0,1.0,,,,,,,,,51.23606312500124,,,,,,,,,51.23008499999924,51.57841245799864,52.37132433299848,52.36253191699871,52.363282833000994,52.37132433299848,52.37132433299848,52.37132433299848,55.66313174999959,right,1.0,3.2831643749996147,,55.66329804199995,55.67110849999881,56.16220049999902,56.168336374998034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-011,1,random_dot,,
left,left,13.0,1.0,6.0,left,1.0,0.5319872090003628,,,,,,6.0,1.0,13.0,0.0,,,,,,,,,56.168336374998034,,,,,,,,,56.162540041998,56.26181854199967,57.05505229199844,57.04593224999917,57.04668745799791,57.05505229199844,57.05505229199844,57.05505229199844,57.59484924999924,left,1.0,0.5319872090003628,,57.59493174999807,57.60190029200021,58.08507983299933,58.094949541999085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-011,1,random_dot,,
right,right,14.0,0.0,7.0,right,1.0,0.707180083001731,,,,,,7.0,0.0,14.0,1.0,,,,,,,,,58.094949541999085,,,,,,,,,58.085432207997655,58.88443266700051,59.6780649579996,59.66893491700103,59.66936558299858,59.6780649579996,59.6780649579996,59.6780649579996,60.396812291997776,right,1.0,0.707180083001731,,60.39694283299832,60.40512845799822,60.895977542000765,60.90277679199789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-011,1,random_dot,,
left,left,15.0,1.0,7.0,left,1.0,0.4619631670029775,,,,,,7.0,1.0,15.0,0.0,,,,,,,,,60.90277679199789,,,,,,,,,60.89660712499972,60.99444679199951,61.78797354199924,61.77919099999781,61.77984687500066,61.78797354199924,61.78797354199924,61.78797354199924,62.25244716700036,left,1.0,0.4619631670029775,,62.25258620800014,62.25982437499988,62.74613862499973,62.752842624999175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-011,1,random_dot,,
right,right,16.0,0.0,8.0,right,1.0,0.4127971250018163,,,,,,8.0,0.0,16.0,1.0,,,,,,,,,62.752842624999175,,,,,,,,,62.74670008300018,63.101916874999006,63.89432187499915,63.88549087499996,63.88590345799821,63.89432187499915,63.89432187499915,63.89432187499915,64.31310841699815,right,1.0,0.4127971250018163,,64.31319504199928,64.320210124999,64.8123384999999,64.81886637500065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-011,1,random_dot,,
left,left,17.0,1.0,8.0,right,0.0,3.539617750000616,,,,,,8.0,1.0,17.0,0.0,,,,,,,,,64.81886637500065,,,,,,,,,64.81277204199796,64.91158504199848,65.70511004199943,65.69598425000004,65.69668791699951,65.70511004199943,65.70511004199943,65.70511004199943,69.25320258300053,right,0.0,3.539617750000616,,69.25779245800004,69.26496533300087,69.75255237500096,69.7602232499994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-011,1,random_dot,,
right,right,18.0,0.0,9.0,right,1.0,0.8556543329978012,,,,,,9.0,0.0,18.0,1.0,,,,,,,,,69.7602232499994,,,,,,,,,69.75295904199811,69.8523564169991,70.64407999999821,70.63568970800043,70.63603125000009,70.64407999999821,70.64407999999821,70.64407999999821,71.50306266699772,right,1.0,0.8556543329978012,,71.50571924999895,71.51352625000072,72.00247991699871,72.01056866699946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-011,1,random_dot,,
left,left,19.0,1.0,9.0,left,1.0,0.4749460419989191,,,,,,9.0,1.0,19.0,0.0,,,,,,,,,72.01056866699946,,,,,,,,,72.00288549999823,73.20221224999841,73.99338041699957,73.98505720799949,73.98546329199962,73.99338041699957,73.99338041699957,73.99338041699957,74.47842854199916,left,1.0,0.4749460419989191,,74.47851658299987,74.48628454199934,74.9789254999996,74.98704983299831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-011,1,random_dot,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.97905712499778,74.98704983299831,74.98704983299831,76.23249683299946,space,1.2324690829991596,,,,,,,,,,,,,,,,,,,,,,,,sub-011,1,random_dot,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.232570958,76.24516020800002,76.24516020800002,76.9040825000011,space,0.656234707999829,,,,,,,,,,,,,,,,,sub-011,1,random_dot,,
right,right,0.0,0.0,0.0,right,1.0,1.3711006659978011,,accuracy,space,0.707470999997895,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,77.6644759999981,,,,,,,,,77.6561045419985,78.84501774999808,79.63768895799876,79.62894162500015,79.62956758300061,79.63768895799876,79.63768895799876,79.63768895799876,81.01173658300104,,,,,,,,,,,,,,,,,,,,,,,76.92531291699925,76.93389862500044,76.93389862500044,77.64733716699993,space,0.707470999997895,,right,1.0,1.3711006659978011,,,,,,sub-011,1,random_dot,,
left,left,1.0,1.0,0.0,left,1.0,2.659225832998345,,accuracy,space,0.707470999997895,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,81.01892724999925,,,,,,,,,81.01220237500092,81.35233950000111,82.15376720800123,82.14561283299918,82.14604879200124,82.15376720800123,82.15376720800123,82.15376720800123,84.82021874999919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.659225832998345,,,,,,sub-011,1,random_dot,,
right,right,2.0,0.0,1.0,right,1.0,2.533059541001421,,accuracy,space,0.707470999997895,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,84.82834725000066,,,,,,,,,84.82064920799894,86.0177079999994,86.81127854199804,86.80218245799915,86.80260145799912,86.81127854199804,86.81127854199804,86.81127854199804,89.3509417919995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.533059541001421,,,,,,sub-011,1,random_dot,,
left,left,3.0,1.0,1.0,left,1.0,0.4356798750013695,,accuracy,space,0.707470999997895,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,89.36144687499836,,,,,,,,,89.35124704199916,90.54530029200032,91.33906145799848,91.33016983299969,91.33093045799978,91.33906145799848,91.33906145799848,91.33906145799848,91.77765145800004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.4356798750013695,,,,,,sub-011,1,random_dot,,
left,left,4.0,0.0,2.0,right,0.0,3.7921875000029104,,accuracy,space,0.707470999997895,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,91.7831717500012,,,,,,,,,91.77793458299855,92.11890950000088,92.91085545799795,92.90221074999864,92.9025569999976,92.91085545799795,92.91085545799795,92.91085545799795,96.7129437500007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,3.7921875000029104,,,,,,sub-011,1,random_dot,,
right,right,5.0,1.0,2.0,left,0.0,2.97114808400147,,accuracy,space,0.707470999997895,,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,96.72092212499774,,,,,,,,,96.71344508299808,97.05254383300051,97.8449783750002,97.83622441699843,97.83672775000014,97.8449783750002,97.8449783750002,97.8449783750002,100.81904574999862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,2.97114808400147,,,,,,sub-011,1,random_dot,,
right,right,6.0,0.0,3.0,right,1.0,1.042030042000988,,accuracy,space,0.707470999997895,,,,,,0.0,0.0,0.0,0.0,3.0,0.0,6.0,1.0,100.8266152920005,,,,,,,,,100.81947054199918,102.01915762499992,102.81155787500028,102.80273899999884,102.80317149999972,102.81155787500028,102.81155787500028,102.81155787500028,103.86351287499927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.042030042000988,,,,,,sub-011,1,random_dot,,
left,left,7.0,1.0,3.0,left,1.0,0.826878542000486,,accuracy,space,0.707470999997895,,,,,,0.0,0.0,0.0,0.0,3.0,1.0,7.0,0.0,103.87117808299809,,,,,,,,,103.86400566700104,105.06171900000118,105.85454174999904,105.8458727920006,105.84652766699946,105.85454174999904,105.85454174999904,105.85454174999904,106.68489958300052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.826878542000486,,,,,,sub-011,1,random_dot,,
right,right,8.0,0.0,4.0,right,1.0,0.6921025420015212,,accuracy,space,0.707470999997895,,,,,,0.0,0.0,0.0,0.0,4.0,0.0,8.0,1.0,106.69320241699825,,,,,,,,,106.6853960829976,107.02869370799816,107.82017749999795,107.81224374999874,107.81265124999844,107.82017749999795,107.82017749999795,107.82017749999795,108.51885000000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6921025420015212,,,,,,sub-011,1,random_dot,,
left,left,9.0,1.0,4.0,left,1.0,0.5762095840000256,,accuracy,space,0.707470999997895,,,,,,0.0,0.0,0.0,0.0,4.0,1.0,9.0,0.0,108.5265809579978,,,,,,,,,108.5191585829998,109.71200016700097,110.50533362499846,110.49610599999868,110.49688712499848,110.50533362499846,110.50533362499846,110.50533362499846,111.08471520799868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.5762095840000256,,,,,,sub-011,1,random_dot,,
left,left,10.0,0.0,5.0,right,0.0,2.9071985419977864,,accuracy,space,0.707470999997895,,,,,,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,111.09481816699918,,,,,,,,,111.0851226249979,112.27861895800017,113.07191416699789,113.06270758299796,113.06345104199865,113.07191416699789,113.07191416699789,113.07191416699789,115.98590316699848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,2.9071985419977864,,,,,,sub-011,1,random_dot,,
right,right,11.0,1.0,5.0,right,1.0,1.7350436669985356,,accuracy,space,0.707470999997895,,,,,,0.0,0.0,0.0,0.0,5.0,1.0,11.0,1.0,115.99334358299892,,,,,,,,,115.98620104200018,116.07673324999996,116.87167245800084,116.8630956249981,116.86381883300056,116.87167245800084,116.87167245800084,116.87167245800084,118.61347399999796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.7350436669985356,,,,,,sub-011,1,random_dot,,
left,left,12.0,0.0,6.0,left,1.0,0.611740500000451,,accuracy,space,0.707470999997895,,,,,,0.0,0.0,0.0,0.0,6.0,0.0,12.0,0.0,118.62137749999964,,,,,,,,,118.61397924999984,118.71206133300076,119.50471737499902,119.49596695799846,119.49668812500022,119.50471737499902,119.50471737499902,119.50471737499902,120.1207100419997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.611740500000451,,,,,,sub-011,1,random_dot,,
right,right,13.0,1.0,6.0,right,1.0,0.7403141659997345,,accuracy,space,0.707470999997895,,,,,,0.0,0.0,0.0,0.0,6.0,1.0,13.0,1.0,120.12842179200015,,,,,,,,,120.12114216699774,121.3190637080006,122.11104120799791,122.10236274999988,122.10270587500054,122.11104120799791,122.11104120799791,122.11104120799791,122.85388358300042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.7403141659997345,,,,,,sub-011,1,random_dot,,
left,left,14.0,0.0,7.0,left,1.0,0.64394404199993,,accuracy,space,0.707470999997895,,,,,,0.0,0.0,0.0,0.0,7.0,0.0,14.0,0.0,122.86152304200004,,,,,,,,,122.85417383299864,124.05245679200016,124.84402233299988,124.8353355830004,124.83573808299845,124.84402233299988,124.84402233299988,124.84402233299988,125.4967282079997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.64394404199993,,,,,,sub-011,1,random_dot,,
right,right,15.0,1.0,7.0,right,1.0,0.6102947079998557,,accuracy,space,0.707470999997895,,,,,,0.0,0.0,0.0,0.0,7.0,1.0,15.0,1.0,125.50443012499818,,,,,,,,,125.4972247500009,125.84523749999788,126.63860304199989,126.6294932919991,126.6301582499982,126.63860304199989,126.63860304199989,126.63860304199989,127.25419741699808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6102947079998557,,,,,,sub-011,1,random_dot,,
left,left,16.0,0.0,8.0,left,1.0,0.6236828330002027,,accuracy,space,0.707470999997895,,,,,,0.0,0.0,0.0,0.0,8.0,0.0,16.0,0.0,127.26179887499892,,,,,,,,,127.25450587500018,127.6029939580003,128.40462683299847,128.39582787499967,128.39637387499897,128.40462683299847,128.40462683299847,128.40462683299847,129.03030487499927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.6236828330002027,,,,,,sub-011,1,random_dot,,
right,right,17.0,1.0,8.0,right,1.0,0.5453113340008713,,accuracy,space,0.707470999997895,,,,,,0.0,0.0,0.0,0.0,8.0,1.0,17.0,1.0,129.03743366699928,,,,,,,,,129.03074470799766,129.37852574999852,130.1713898329981,130.16256345799775,130.16319274999842,130.1713898329981,130.1713898329981,130.1713898329981,130.71890504199837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.5453113340008713,,,,,,sub-011,1,random_dot,,
left,left,18.0,0.0,9.0,left,1.0,0.4751759999999194,,accuracy,space,0.707470999997895,,,,,,0.0,0.0,0.0,0.0,9.0,0.0,18.0,0.0,130.7266033329979,,,,,,,,,130.71919016700122,131.5192372499987,132.31170437499895,132.30278808299772,132.3031971249984,132.31170437499895,132.31170437499895,132.31170437499895,132.8125426250008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.4751759999999194,,,,,,sub-011,1,random_dot,,
right,right,19.0,1.0,9.0,right,1.0,0.4793908329993428,,accuracy,space,0.707470999997895,,,,,,0.0,0.0,0.0,0.0,9.0,1.0,19.0,1.0,132.82843737499934,,,,,,,,,132.81294029199853,133.15238712499922,133.94558004200007,133.9362586669995,133.93675045800046,133.94558004200007,133.94558004200007,133.94558004200007,134.42911987499974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.4793908329993428,,,,,,sub-011,1,random_dot,,
right,right,20.0,0.0,10.0,right,1.0,0.5345009999982722,,accuracy,space,0.707470999997895,,,,,,0.0,0.0,0.0,0.0,10.0,0.0,20.0,1.0,134.43349324999872,,,,,,,,,134.4292668329981,134.76785825000115,135.56084683299923,135.5519725419981,135.5523194999987,135.56084683299923,135.56084683299923,135.56084683299923,136.09754687500026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.5345009999982722,,,,,,sub-011,1,random_dot,,
left,left,21.0,1.0,10.0,left,1.0,0.4720777910006291,,accuracy,space,0.707470999997895,,,,,,0.0,0.0,0.0,0.0,10.0,1.0,21.0,0.0,136.10469150000063,,,,,,,,,136.09785499999998,136.195145624999,136.98919079199914,136.98023208299855,136.98103154199998,136.98919079199914,136.98919079199914,136.98919079199914,137.46341054200093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.4720777910006291,,,,,,sub-011,1,random_dot,,
